fips,lgbm_mae,lgbm_rmse,lgbm_wape,actual,predicted,county_name,stateabbr,risk_tier,prophet_mae,prophet_rmse,prophet_wape,winner,wape_diff
48189,0.0001779140342302865,0.0001779140342302865,0.00037385989625418316,0.4758842443729903,0.4760621584072206,Hale,TX,Moderate,0.04434778123187,0.04434778123187,0.0931902700210242,LightGBM,0.09281641012477002
48191,0.00028425877861615323,0.00028425877861615323,0.0004628506814116422,0.6141479099678456,0.6144321687464618,Hall,TX,High,0.0444727786119428,0.0444727786119428,0.0724137913524305,LightGBM,0.07195094067101887
48193,0.0003050388359259193,0.0003050388359259193,0.0006081222946984673,0.5016077170418006,0.5019127558777265,Hamilton,TX,High,0.001607716437299,0.001607716437299,0.003205127,LightGBM,0.0025970047053015324
48195,0.00012986516724711183,0.00012986516724711183,0.0003257102178536434,0.3987138263665595,0.3988436915338066,Hansford,TX,Moderate,0.0219758258630871,0.0219758258630871,0.0551167890598395,LightGBM,0.054791078841985856
48197,0.0018182828880450863,0.0018182828880450863,0.0035565155860504526,0.5112540192926044,0.5130723021806495,Hardeman,TX,High,0.0007994554412947,0.0007994554412947,0.001563714731086,Prophet,-0.001992800854964453
48199,0.006867465075905577,0.006867465075905577,0.01890072246554544,0.36334405144694526,0.3564765863710397,Hardin,TX,Moderate,0.0113038695120414,0.0113038695120414,0.0311106497189812,LightGBM,0.01220992725343576
48201,0.012664953686167102,0.012664953686167102,0.03681122052708382,0.3440514469453376,0.3313864932591705,Harris,TX,Moderate,0.0226212157657427,0.0226212157657427,0.0657495149826727,LightGBM,0.028938294455588882
48203,0.0004513205988445068,0.0004513205988445068,0.001079697740312628,0.41800643086816713,0.4175551102693226,Harrison,TX,Moderate,0.0007650527170418,0.0007650527170418,0.0018302415,LightGBM,0.000750543759687372
48205,0.022291323293808285,0.022291323293808285,0.06665963023436901,0.33440514469453375,0.31211382140072547,Hartley,TX,Moderate,0.0273315035579296,0.0273315035579296,0.0817317077549626,LightGBM,0.015072077520593585
48207,0.0038196261909894114,0.0038196261909894114,0.007815156219721757,0.4887459807073955,0.4849263545164061,Haskell,TX,Moderate,0.0535397853968989,0.0535397853968989,0.1095452188054971,LightGBM,0.10173006258577534
48209,0.022243661251653946,0.022243661251653946,0.09882540927520542,0.22508038585208998,0.20283672460043603,Hays,TX,Low,0.0223458763507148,0.0223458763507148,0.0992795363581761,LightGBM,0.0004541270829706845
48211,0.008811048760356932,0.008811048760356932,0.027402361644710063,0.32154340836012857,0.31273235959977164,Hemphill,TX,Moderate,0.0353365117363343,0.0353365117363343,0.1098965514999998,LightGBM,0.08249418985528974
48213,0.001636559546558225,0.001636559546558225,0.003415906167648376,0.4790996784565916,0.48073623800314985,Henderson,TX,Moderate,0.0036589419010359,0.0036589419010359,0.0076371203437731,LightGBM,0.004221214176124724
48215,0.0036179143672222525,0.0036179143672222525,0.007032321051288253,0.5144694533762058,0.5108515390089835,Hidalgo,TX,High,0.0027719292382747,0.0027719292382747,0.0053879374568965,Prophet,-0.001644383594391753
48217,0.0010063979013895663,0.0010063979013895663,0.0022197854420720224,0.4533762057877813,0.45236980788639175,Hill,TX,Moderate,0.029238275715434,0.029238275715434,0.0644900975,LightGBM,0.062270312057927976
48219,0.0031018591435660325,0.0031018591435660325,0.00747812553216307,0.41479099678456594,0.41789285592813197,Hockley,TX,Moderate,0.0389289289167202,0.0389289289167202,0.0938519139,LightGBM,0.08637378836783693
48221,0.007917110479829736,0.007917110479829736,0.020518511326892072,0.38585209003215426,0.3779349795523245,Hood,TX,Moderate,0.0003548063377098,0.0003548063377098,0.0009195397585646,Prophet,-0.01959897156832747
48223,0.001942291153973985,0.001942291153973985,0.004719160538171167,0.41157556270096457,0.4096332715469906,Hopkins,TX,Moderate,0.0253686655176849,0.0253686655176849,0.0616379295,LightGBM,0.05691876896182883
48225,0.0033047508272399106,0.0033047508272399106,0.005774030939728157,0.5723472668810291,0.575652017708269,Houston,TX,High,0.0311010085042929,0.0311010085042929,0.0543394024990736,LightGBM,0.04856537155934544
48227,0.0011468190824842628,0.0011468190824842628,0.002947609377294262,0.3890675241157556,0.38792070503327136,Howard,TX,Moderate,0.0039218768453683,0.0039218768453683,0.0100801958587565,LightGBM,0.007132586481462238
48229,0.003226937295259802,0.003226937295259802,0.008093366926014502,0.3987138263665595,0.3954868890712997,Hudspeth,TX,Moderate,0.0800977855128643,0.0800977855128643,0.2008904136653291,LightGBM,0.19279704673931458
48231,0.0022690452216177492,0.0022690452216177492,0.006474064806634128,0.3504823151125402,0.34821326989092244,Hunt,TX,Moderate,0.0125512809549839,0.0125512809549839,0.035811453,LightGBM,0.02933738819336587
48233,0.001593887521834203,0.001593887521834203,0.004130825160753643,0.38585209003215426,0.38425820251032006,Hutchinson,TX,Moderate,0.0028015601284561,0.0028015601284561,0.0072607099995821,LightGBM,0.0031298848388284567
48235,0.00011881769547228416,0.00011881769547228416,0.00028868986946781547,0.41157556270096457,0.41169438039643685,Irion,TX,Moderate,0.0108614017633796,0.0108614017633796,0.0263898120969615,LightGBM,0.026101122227493685
48237,0.0005184400067612671,0.0005184400067612671,0.0012308003213950694,0.42122186495176844,0.4217403049585297,Jack,TX,Moderate,0.0384632465562701,0.0384632465562701,0.0913135090000001,LightGBM,0.09008270867860503
48239,0.0010502432033383524,0.0010502432033383524,0.002237161892042655,0.46945337620578775,0.4684031330024494,Jackson,TX,Moderate,0.0625568242122185,0.0625568242122185,0.1332546049999997,LightGBM,0.13101744310795704
48241,0.006267263747308904,0.006267263747308904,0.011201833479385456,0.5594855305466238,0.5532182667993149,Jasper,TX,High,0.0284510496752412,0.0284510496752412,0.0508521635000001,LightGBM,0.039650330020614646
48243,0.005042992755897702,0.005042992755897702,0.0061264482307975985,0.8231511254019293,0.8181081326460315,Jeff Davis,TX,Critical,0.1268009036551576,0.1268009036551576,0.1540432852998204,LightGBM,0.14791683706902278
48245,0.0013863326096020812,0.0013863326096020812,0.0029329893985458994,0.47266881028938906,0.47405514289899114,Jefferson,TX,Moderate,0.035932384145716,0.035932384145716,0.076020214076991,LightGBM,0.0730872246784451
48247,0.015289640488854839,0.015289640488854839,0.01917370238723328,0.7974276527331191,0.812717293221974,Jim Hogg,TX,Critical,0.0304710514548319,0.0304710514548319,0.038211681461503,LightGBM,0.01903797907426972
48249,0.010984624085584094,0.010984624085584094,0.019300667178625157,0.5691318327974277,0.5581472087118436,Jim Wells,TX,High,0.0093983002744968,0.0093983002744968,0.0165133976574492,Prophet,-0.0027872695211759585
48251,0.009102862180010218,0.009102862180010218,0.02859585997962806,0.3183279742765273,0.3092251120965171,Johnson,TX,Moderate,0.0081924865414794,0.0081924865414794,0.0257359930747486,Prophet,-0.002859866904879462
48253,0.0025433206960127075,0.0025433206960127075,0.006760450738973948,0.3762057877813505,0.3736624670853378,Jones,TX,Moderate,0.0210333753897106,0.0210333753897106,0.0559092286,LightGBM,0.049148777861026054
48255,0.004629902016855647,0.004629902016855647,0.011519196217936852,0.4019292604501607,0.40655916246701634,Karnes,TX,Moderate,0.0398602944131833,0.0398602944131833,0.0991724125000001,LightGBM,0.08765321628206324
48257,0.006006199543010737,0.006006199543010737,0.022505157323811323,0.2668810289389067,0.26087482939589596,Kaufman,TX,Moderate,0.0255017202427652,0.0255017202427652,0.0955546384999999,LightGBM,0.07304948117618858
48259,0.006637530389406787,0.006637530389406787,0.02219647259253238,0.29903536977491957,0.2923978393855128,Kendall,TX,Moderate,0.0266215774437298,0.0266215774437298,0.0890248449999999,LightGBM,0.06682837240746752
48261,0.0047845298715295526,0.0047845298715295526,0.007872956561088312,0.607717041800643,0.6029325119291135,Kenedy,TX,High,0.206953003489657,0.206953003489657,0.3405417147369489,LightGBM,0.33266875817586056
48263,0.007061949348265373,0.007061949348265373,0.017293435018193155,0.40836012861736337,0.401298179269098,Kent,TX,Moderate,0.0349143020233623,0.0349143020233623,0.0854988025926433,LightGBM,0.06820536757445014
48265,0.0028456048084519736,0.0028456048084519736,0.0057095683576036385,0.49839228295819926,0.5012378877666512,Kerr,TX,Moderate,0.0294267637057877,0.0294267637057877,0.0590433775,LightGBM,0.05333380914239636
48267,0.0027837020006086233,0.0027837020006086233,0.004654469474135924,0.5980707395498392,0.6008544415504479,Kimble,TX,High,0.0226189174774253,0.0226189174774253,0.0378198028789209,LightGBM,0.033165333404784975
48269,0.008066554802173331,0.008066554802173331,0.012998438049097956,0.6205787781350484,0.6286453329372217,King,TX,High,0.1181662643984869,0.1181662643984869,0.1904129959996344,LightGBM,0.17741455795053646
48271,0.0016768878241154583,0.0016768878241154583,0.003160679474544894,0.5305466237942122,0.5322235116183277,Kinney,TX,High,0.0660051006466428,0.0660051006466428,0.1244096139460964,LightGBM,0.12124893447155151
48273,0.012453879966278503,0.012453879966278503,0.03200955925217037,0.3890675241157556,0.3766136441494771,Kleberg,TX,Moderate,0.0027996571003465,0.0027996571003465,0.0071958128777502,Prophet,-0.024813746374420166
48275,0.0011281645083143221,0.0011281645083143221,0.00220666139676575,0.5112540192926044,0.5123821838009187,Knox,TX,High,0.0250471245482315,0.0250471245482315,0.0489915455,LightGBM,0.046784884103234246
48277,0.0002235040292867252,0.0002235040292867252,0.0004895053035786728,0.4565916398713826,0.4563681358420959,Lamar,TX,Moderate,0.0324537061897106,0.0324537061897106,0.0710781874999999,LightGBM,0.07058868219642123
48279,0.0014435850071488066,0.0014435850071488066,0.0027045478145980655,0.5337620578778135,0.5323184728706647,Lamb,TX,High,0.0041689754088479,0.0041689754088479,0.0078105503141669,LightGBM,0.005106002499568834
48281,0.0019345829087088484,0.0019345829087088484,0.004423935916238617,0.4372990353697749,0.43536445246106603,Lampasas,TX,Moderate,0.0407473102765273,0.0407473102765273,0.093179511,LightGBM,0.08875557508376139
48283,0.006117132732150643,0.006117132732150643,0.013120195032405864,0.46623794212218644,0.4601208093900358,La Salle,TX,Moderate,0.0385066128598322,0.0385066128598322,0.0825900455131573,LightGBM,0.06946985048075144
48285,0.00042735212682920576,0.00042735212682920576,0.0008801755724760464,0.4855305466237942,0.485103194496965,Lavaca,TX,Moderate,0.0338064043729903,0.0338064043729903,0.06962776,LightGBM,0.06874758442752395
48287,0.0017057428999160962,0.0017057428999160962,0.003400551550473756,0.5016077170418006,0.5033134599417167,Lee,TX,High,0.0567801295948553,0.0567801295948553,0.113196284,LightGBM,0.10979573244952624
48289,0.006195911117499842,0.006195911117499842,0.011894619491002782,0.5209003215434084,0.5270962326609082,Leon,TX,High,0.0102047180870078,0.0102047180870078,0.0195905390435767,LightGBM,0.007695919552573916
48291,0.006604444547527233,0.006604444547527233,0.016431858034247758,0.4019292604501607,0.40853370499768793,Liberty,TX,Moderate,0.0536533993167203,0.0536533993167203,0.1334896575000001,LightGBM,0.11705779946575234
48293,0.002670116662281563,0.002670116662281563,0.005002447481744375,0.5337620578778135,0.5364321745400951,Limestone,TX,High,0.0406586119196142,0.0406586119196142,0.0761736645000002,LightGBM,0.07117121701825582
48295,0.005993750770113826,0.005993750770113826,0.012510446238291275,0.4790996784565916,0.4731059276864778,Lipscomb,TX,Moderate,0.0384858957110123,0.0384858957110123,0.08032962124916,LightGBM,0.06781917501086873
48297,0.004659337578440725,0.004659337578440725,0.008625321350565868,0.540192926045016,0.5355335884665753,Live Oak,TX,High,0.0364208380074718,0.0364208380074718,0.067421908454308,LightGBM,0.05879658710374213
48299,0.0015731084590494548,0.0015731084590494548,0.0027485209593504528,0.5723472668810288,0.5739203753400782,Llano,TX,High,0.0207561817086149,0.0207561817086149,0.0362650141088721,LightGBM,0.033516493149521646
48303,0.014311768603128383,0.014311768603128383,0.05001078691654975,0.28617363344051444,0.27186186483738606,Lubbock,TX,Moderate,0.0057182056928717,0.0057182056928717,0.0199815951739675,Prophet,-0.030029191742582246
48305,0.003903723052064878,0.003903723052064878,0.008203093710757954,0.4758842443729903,0.47198052132092544,Lynn,TX,Moderate,0.013770928713268,0.013770928713268,0.0289375596609889,LightGBM,0.020734465950230947
48307,0.0002884801214082522,0.0002884801214082522,0.0005538106034442372,0.5209003215434084,0.5211888016648166,McCulloch,TX,High,0.0140037688128616,0.0140037688128616,0.0268837783999999,LightGBM,0.02632996779655566
48309,9.493816828565205e-05,9.493816828565205e-05,0.00027338676237812767,0.3472668810289389,0.3471719428606532,McLennan,TX,Moderate,0.0265772228874597,0.0265772228874597,0.0765325584999997,LightGBM,0.07625917173762156
48311,0.005536649694580342,0.005536649694580342,0.008875763170177768,0.6237942122186494,0.6293308619132297,McMullen,TX,High,0.105720346091793,0.105720346091793,0.1694795238894208,LightGBM,0.16060376071924304
48313,0.011328198079921525,0.011328198079921525,0.029605626914752894,0.38263665594855306,0.37130845786863154,Madison,TX,Moderate,0.0327495218015163,0.0327495218015163,0.0855890863888368,LightGBM,0.05598345947408391
48315,0.002057082590699144,0.002057082590699144,0.0031514910625981955,0.6527331189710612,0.6506760363803621,Marion,TX,High,0.0071914802030064,0.0071914802030064,0.0110174893750492,LightGBM,0.007865998312451005
48317,0.010865221768597444,0.010865221768597444,0.03483591721684334,0.3118971061093248,0.30103188434072736,Martin,TX,Moderate,0.0020660401586517,0.0020660401586517,0.0066241081375329,Prophet,-0.028211809079310445
48319,0.00011028150827951944,0.00011028150827951944,0.00022416698741784666,0.49196141479099686,0.49185113328271735,Mason,TX,Moderate,0.0118005376396285,0.0118005376396285,0.0239867137642122,LightGBM,0.023762546776794354
48321,0.0020756430406714266,0.0020756430406714266,0.003936127961273255,0.5273311897106109,0.5294068327512823,Matagorda,TX,High,0.0514691203472668,0.0514691203472668,0.0976030269999998,LightGBM,0.09366689903872655
48323,0.0041190687631589284,0.0041190687631589284,0.0077638205172268285,0.5305466237942122,0.5346656925573712,Maverick,TX,High,0.0165702712924462,0.0165702712924462,0.0312324507390956,LightGBM,0.02346863022186877
48325,0.013412503857905267,0.013412503857905267,0.0318418984718209,0.42122186495176844,0.4078093610938632,Medina,TX,Moderate,0.0098799840949074,0.0098799840949074,0.0234555347596658,Prophet,-0.008386363712155103
48327,0.004049055279238933,0.004049055279238933,0.006296280959216541,0.6430868167202572,0.6390377614410183,Menard,TX,High,0.0360640664930471,0.0360640664930471,0.0560796233966883,LightGBM,0.04978334243747176
48329,0.02555220878967096,0.02555220878967096,0.10456232807352196,0.24437299035369772,0.21882078156402676,Midland,TX,Low,0.0243321462105413,0.0243321462105413,0.0995697035720838,Prophet,-0.004992624501438156
48331,0.0014960688769035668,0.0014960688769035668,0.003101849471446729,0.4823151125401928,0.48081904366328926,Milam,TX,Moderate,0.0004435101626066,0.0004435101626066,0.0009195444038044,Prophet,-0.002182305067642329
48333,0.0017763108255525184,0.0017763108255525184,0.0037326531536948193,0.4758842443729903,0.4741079335474378,Mills,TX,Moderate,0.0413571356993791,0.0413571356993791,0.0869058729899115,LightGBM,0.08317321983621667
48335,0.0021489366891132566,0.0021489366891132566,0.005616128658102713,0.38263665594855306,0.3804877192594398,Mitchell,TX,Moderate,0.0238103732120563,0.0238103732120563,0.0622271098231052,LightGBM,0.05661098116500249
48337,0.003706367014226719,0.003706367014226719,0.008538371417959332,0.43408360128617357,0.43037723427194685,Montague,TX,Moderate,0.0003991570327013,0.0003991570327013,0.0009195395345934,Prophet,-0.007618831883365932
48339,0.019788952795436132,0.019788952795436132,0.06993595817477997,0.28295819935691313,0.263169246561477,Montgomery,TX,Moderate,0.0139615650590599,0.0139615650590599,0.0493414401519049,Prophet,-0.020594518022875076
48341,0.005091899213491291,0.005091899213491291,0.011730227077005865,0.43408360128617357,0.43917550049966486,Moore,TX,Moderate,0.0278091254462211,0.0278091254462211,0.0640639852872204,LightGBM,0.05233375821021454
48343,0.001972413030411624,0.001972413030411624,0.0037403686125488723,0.5273311897106109,0.5293036027410225,Morris,TX,High,0.0100898112861735,0.0100898112861735,0.0191337274999999,LightGBM,0.015393358887451027
48345,0.001567997408160715,0.001567997408160715,0.0030669634838866823,0.5112540192926044,0.5096860218844437,Motley,TX,High,0.0112540187218649,0.0112540187218649,0.0220125774999999,LightGBM,0.018945614016113218
48347,0.0010252520156067702,0.0010252520156067702,0.0026351518748240123,0.3890675241157556,0.38804227210014886,Nacogdoches,TX,Moderate,0.0213344073531189,0.0213344073531189,0.05483471642,LightGBM,0.052199564545175985
48349,0.001167492887063748,0.001167492887063748,0.002420601919178838,0.4823151125401928,0.4834826054272566,Navarro,TX,Moderate,0.0374875251607717,0.0374875251607717,0.0777241355000001,LightGBM,0.07530353358082126
48351,0.014098761848926444,0.014098761848926444,0.020682617618000585,0.6816720257234727,0.6675732638745463,Newton,TX,High,0.0557081012334261,0.0557081012334261,0.0817227334131865,LightGBM,0.06104011579518592
48353,0.0006209872900467817,0.0006209872900467817,0.0011293979368687081,0.54983922829582,0.5492182410057732,Nolan,TX,High,0.0705288875932477,0.0705288875932477,0.1282718365000002,LightGBM,0.1271424385631315
48355,0.0023886579160454224,0.0023886579160454224,0.005158837582570322,0.4630225080385852,0.4654111659546306,Nueces,TX,Moderate,0.0273661167066256,0.0273661167066256,0.0591032103872262,LightGBM,0.053944372804655874
48357,0.002816611982172479,0.002816611982172479,0.006790436639191015,0.41479099678456594,0.4176076087667384,Ochiltree,TX,Moderate,0.0458254786350482,0.0458254786350482,0.1104784794999999,LightGBM,0.10368804286080888
48359,0.01180093179941838,0.01180093179941838,0.03008270319359931,0.39228295819935693,0.38048202639993856,Oldham,TX,Moderate,0.021314505548256,0.021314505548256,0.0543345182418657,LightGBM,0.02425181504826639
48361,0.002820443693132335,0.002820443693132335,0.007831767755037109,0.36012861736334406,0.3573081736702117,Orange,TX,Moderate,0.0024431569178149,0.0024431569178149,0.0067841232271468,Prophet,-0.001047644527890309
48363,0.0005764084969419048,0.0005764084969419048,0.001236296845165051,0.46623794212218644,0.46681435061912835,Palo Pinto,TX,Moderate,0.0040894030632985,0.0040894030632985,0.0087710645012817,LightGBM,0.007534767656116649
48365,0.0013849044175140435,0.0013849044175140435,0.0032142184615437876,0.4308681672025723,0.43225307162008636,Panola,TX,Moderate,0.0070628672199333,0.0070628672199333,0.0163921769059647,LightGBM,0.013177958444420913
48367,0.0030576259495504465,0.0030576259495504465,0.010930134141496422,0.27974276527331193,0.2766851393237615,Parker,TX,Moderate,0.0176738004694533,0.0176738004694533,0.0631787579999998,LightGBM,0.052248623858503374
48369,0.0024469143991721065,0.0024469143991721065,0.00547475092188867,0.44694533762057875,0.44939225201975086,Parmer,TX,Moderate,0.0262556831832797,0.0262556831832797,0.0587447299999999,LightGBM,0.05326997907811123
48371,0.002144670120658554,0.002144670120658554,0.004303176822740712,0.49839228295819926,0.5005369530788578,Pecos,TX,Moderate,0.0228648698017207,0.0228648698017207,0.0458772548924848,LightGBM,0.041574078069744086
48373,0.0016655140253695744,0.0016655140253695744,0.0033203516787816516,0.5016077170418006,0.49994220301643105,Polk,TX,High,0.0154008223601286,0.0154008223601286,0.0307029215,LightGBM,0.02738256982121835
48375,0.0014766082516252665,0.0014766082516252665,0.0031453778510647803,0.46945337620578775,0.4679767679541625,Potter,TX,Moderate,0.0591085480932475,0.0591085480932475,0.1259093044999998,LightGBM,0.12276392664893501
48377,0.008205944199059845,0.008205944199059845,0.010249191349026555,0.8006430868167201,0.80884903101578,Presidio,TX,Critical,0.0663364468373715,0.0663364468373715,0.0828539556884439,LightGBM,0.07260476433941734
48379,0.0008728077106071042,0.0008728077106071042,0.001872022055164203,0.46623794212218644,0.46711074983279355,Rains,TX,Moderate,0.002727575527014,0.002727575527014,0.0058501792338026,LightGBM,0.003978157178638397
48381,0.015701039069470568,0.015701039069470568,0.057447331183592326,0.27331189710610926,0.2576108580366387,Randall,TX,Moderate,0.0373309778135079,0.0373309778135079,0.1365874600000113,LightGBM,0.07914012881641896
48383,0.003037768957910414,0.003037768957910414,0.007557969167281111,0.4019292604501607,0.3988914914922503,Reagan,TX,Moderate,0.0336586615352349,0.0336586615352349,0.0837427498996645,LightGBM,0.07618478073238338
48385,0.0016007448534706148,0.0016007448534706148,0.0023819696144945514,0.6720257234726688,0.6736264683261394,Real,TX,High,0.0172525288464556,0.0172525288464556,0.0256724233074053,LightGBM,0.02329045369291075
48387,0.0012799074643954356,0.0012799074643954356,0.002128616157363532,0.6012861736334404,0.600006266169045,Red River,TX,High,0.007943781060375,0.007943781060375,0.0132113150255435,LightGBM,0.011082698868179969
48389,0.009356676423398214,0.009356676423398214,0.017424708788484095,0.5369774919614149,0.5276208155380167,Reeves,TX,High,0.0543032796009707,0.0543032796009707,0.1011276644065981,LightGBM,0.083702955618114
48391,0.002690694161702867,0.002690694161702867,0.004572709750216347,0.5884244372990355,0.5911151314607384,Refugio,TX,High,0.0076681405806204,0.0076681405806204,0.0130316487463003,LightGBM,0.008458938996083952
48393,0.0008597521830819854,0.0008597521830819854,0.0025224804616839386,0.3408360128617363,0.3416957650448183,Roberts,TX,Moderate,0.0225708530742162,0.0225708530742162,0.0662220311894457,LightGBM,0.06369955072776176
48395,0.0018169882081479072,0.0018169882081479072,0.003645698920864511,0.49839228295819926,0.5002092711663472,Robertson,TX,Moderate,0.032875043721865,0.032875043721865,0.0659621845000001,LightGBM,0.06231648557913559
48397,0.010940555079340802,0.010940555079340802,0.0567085438279165,0.19292604501607716,0.18198548993673636,Rockwall,TX,Low,0.0118803697224257,0.0118803697224257,0.0615799163945736,LightGBM,0.004871372566657102
48399,0.0001340999823530864,0.0001340999823530864,0.00028565133227267036,0.46945337620578775,0.46958747618814084,Runnels,TX,Moderate,0.0039361343341429,0.0039361343341429,0.0083845053282086,LightGBM,0.008098853995935929
48401,0.0009618043316314551,0.0009618043316314551,0.002283367535399867,0.42122186495176844,0.420260060620137,Rusk,TX,Moderate,0.0168653907996698,0.0168653907996698,0.0400392102190634,LightGBM,0.03775584268366353
48403,0.0011888430333715228,0.0011888430333715228,0.0019357601224007518,0.6141479099678456,0.6129590669344741,Sabine,TX,High,0.0513693313115954,0.0513693313115954,0.0836432567429643,LightGBM,0.08170749662056355
48405,0.0019393552363886624,0.0019393552363886624,0.002422246901674193,0.8006430868167201,0.8025824420531088,San Augustine,TX,Critical,0.0418872767883016,0.0418872767883016,0.0523170404865935,LightGBM,0.0498947935849193
48407,0.0008693443983295301,0.0008693443983295301,0.0015449491878884794,0.562700964630225,0.5635703090285545,San Jacinto,TX,High,0.0032692405401374,0.0032692405401374,0.0058099074741871,LightGBM,0.00426495828629862
48409,0.0012134801583676968,0.0012134801583676968,0.0026391071975689073,0.4598070739549839,0.4610205541133516,San Patricio,TX,Moderate,0.0076359110510763,0.0076359110510763,0.0166067715866065,LightGBM,0.013967664389037591
48411,0.0004208946801749769,0.0004208946801749769,0.0009027465209270195,0.46623794212218644,0.46581704744201147,San Saba,TX,Moderate,0.0073303375445515,0.0073303375445515,0.0157223101817623,LightGBM,0.01481956366083528
48413,0.0013389313197364472,0.0013389313197364472,0.0029119415415247204,0.459807073954984,0.45846814263524754,Schleicher,TX,Moderate,0.0329957575587676,0.0329957575587676,0.0717600042012359,LightGBM,0.06884806265971119
48415,0.0006120645923504697,0.0006120645923504697,0.0015350974856531941,0.3987138263665595,0.39932589095890997,Scurry,TX,Moderate,0.0022047940492098,0.0022047940492098,0.0055297657201955,LightGBM,0.003994668234542306
48417,0.0037693812060988208,0.0037693812060988208,0.010283136448216958,0.3665594855305466,0.3627901043244478,Shackelford,TX,Moderate,0.0010422446257034,0.0010422446257034,0.0028433164788926,Prophet,-0.007439819969324359
48419,0.0007587027345832276,0.0007587027345832276,0.001387979708561081,0.5466237942122186,0.5473824969468019,Shelby,TX,High,0.0259341404244373,0.0259341404244373,0.0474442216,LightGBM,0.04605624189143892
48421,0.003581085320105537,0.003581085320105537,0.009684500300459324,0.3697749196141478,0.3661938342940423,Sherman,TX,Moderate,0.000809402170418,0.000809402170418,0.002188905,Prophet,-0.007495595300459325
48423,0.001107156329617498,0.001107156329617498,0.0029180137161952707,0.3794212218649517,0.3805283781945692,Smith,TX,Moderate,0.0414901854565916,0.0414901854565916,0.1093512515000001,LightGBM,0.10643323778380483
48425,0.0021314426001370346,0.0021314426001370346,0.005866182731350598,0.3633440514469454,0.3612126088468084,Somervell,TX,Moderate,0.0185945183995385,0.0185945183995385,0.0511760639137741,LightGBM,0.0453098811824235
48427,0.006147344105495445,0.006147344105495445,0.009704690440655243,0.6334405144694535,0.627293170363958,Starr,TX,High,0.0250644526589264,0.0250644526589264,0.0395687552128229,LightGBM,0.02986406477216766
48429,0.0014555794929898003,0.0014555794929898003,0.0033285678111752053,0.4372990353697749,0.4358434558767851,Stephens,TX,Moderate,0.0075285449042576,0.0075285449042576,0.0172160107737068,LightGBM,0.013887442962531596
48431,0.01683289042988584,0.01683289042988584,0.06798738861940905,0.247588424437299,0.26442131486718484,Sterling,TX,Low,0.0731012327706323,0.0731012327706323,0.2952530310606058,LightGBM,0.22726564244119674
48433,6.7800620500158e-06,6.7800620500158e-06,1.218843524598216e-05,0.5562700964630226,0.5562633164009726,Stonewall,TX,High,0.0092471438492294,0.0092471438492294,0.0166234782491927,LightGBM,0.016611289813946717
48435,0.010968424883352035,0.010968424883352035,0.019272204173573355,0.5691318327974275,0.5581634079140755,Sutton,TX,High,0.0427774652921301,0.0427774652921301,0.0751626650048162,LightGBM,0.055890460831242855
48437,0.0027244017425293032,0.0027244017425293032,0.005013544035068719,0.5434083601286173,0.540683958386088,Swisher,TX,High,0.0083157808182723,0.0083157808182723,0.0153030049377674,LightGBM,0.010289460902698682
48439,0.012650528493791391,0.012650528493791391,0.044205779343473306,0.28617363344051433,0.27352310494672294,Tarrant,TX,Moderate,0.0173150901779214,0.0173150901779214,0.0605055398352086,LightGBM,0.016299760491735295
48441,0.0066005935543085315,0.0066005935543085315,0.022558072476812675,0.292604501607717,0.2860039080534085,Taylor,TX,Moderate,0.0305355364549839,0.0305355364549839,0.1043577124999999,LightGBM,0.08179964002318722
48443,0.008020287549731775,0.008020287549731775,0.016740331731319343,0.4790996784565916,0.47107939090685985,Terrell,TX,Moderate,0.0882909020281386,0.0882909020281386,0.1842850371191349,LightGBM,0.16754470538781557
48445,0.0003972896912436408,0.0003972896912436408,0.0007674353663153557,0.5176848874598071,0.5172875977685635,Terry,TX,High,0.0073400580755628,0.0073400580755628,0.0141786215000002,LightGBM,0.013411186133684845
48447,0.002317828938405486,0.002317828938405486,0.004190958138628524,0.5530546623794212,0.5553724913178267,Throckmorton,TX,High,0.0090143006208004,0.0090143006208004,0.0162991133317961,LightGBM,0.012108155193167578
48449,0.00287215831514126,0.00287215831514126,0.005876587079006131,0.4887459807073955,0.49161813902253676,Titus,TX,Moderate,0.0415801109737511,0.0415801109737511,0.0850750954791881,LightGBM,0.07919850840018197
48451,0.009476687917088833,0.009476687917088833,0.02585306966854936,0.3665594855305466,0.3570827976134578,Tom Green,TX,Moderate,0.0230010725430355,0.0230010725430355,0.0627485400077547,LightGBM,0.036895470339205344
48453,0.028686138272790623,0.028686138272790623,0.1715651731314978,0.16720257234726685,0.13851643407447622,Travis,TX,Low,0.0100948983602362,0.0100948983602362,0.0603752575006435,Prophet,-0.1111899156308543
48455,0.002528697558036419,0.002528697558036419,0.004369027447496257,0.5787781350482315,0.5813068326062679,Trinity,TX,High,0.0049666158900439,0.0049666158900439,0.008581208565576,LightGBM,0.004212181118079744
48457,0.0011178259035720117,0.0011178259035720117,0.0021197796098225345,0.5273311897106109,0.5262133638070389,Tyler,TX,High,0.0480208394726688,0.0480208394726688,0.0910639090000001,LightGBM,0.08894412939017757
48459,0.0032368091641852836,0.0032368091641852836,0.007347793066143234,0.44051446945337625,0.43727766028919096,Upshur,TX,Moderate,0.0267213647733119,0.0267213647733119,0.0606594485,LightGBM,0.05331165543385676
